,domain,entity_id,serial_id
18061,paper,1609061,18061
18062,paper,1613240,18062
18063,paper,1613880,18063
18064,paper,1613983,18064
18065,paper,1614932,18065
18066,paper,1614936,18066
18067,paper,1614949,18067
18068,paper,1614950,18068
18069,paper,1614951,18069
18070,paper,1614958,18070
18071,paper,1614960,18071
18072,paper,1614969,18072
18073,paper,1615388,18073
18074,paper,1615993,18074
18075,paper,1617636,18075
18076,paper,1617639,18076
18077,paper,1617642,18077
18078,paper,1617644,18078
18079,paper,1617654,18079
18080,paper,1620389,18080
18081,paper,1623288,18081
18082,paper,1623290,18082
18083,paper,1623292,18083
18084,paper,1623294,18084
18085,paper,1623299,18085
18086,paper,1623728,18086
18087,paper,1623742,18087
18088,paper,1623792,18088
18089,paper,1623814,18089
18090,paper,1623818,18090
18091,paper,1623820,18091
18092,paper,1623825,18092
18093,paper,1623830,18093
18094,paper,1623833,18094
18095,paper,1623859,18095
18096,paper,1630913,18096
18097,paper,1630914,18097
18098,paper,1630916,18098
18099,paper,1630917,18099
18100,paper,1630919,18100
18101,paper,1630928,18101
18102,paper,1630929,18102
18103,paper,1630933,18103
18104,paper,1630934,18104
18105,paper,1630936,18105
18106,paper,1630937,18106
18107,paper,1630939,18107
18108,paper,1632333,18108
18109,paper,1632382,18109
18110,paper,1632383,18110
18111,paper,1632384,18111
18112,paper,1632385,18112
18113,paper,1632386,18113
18114,paper,1632390,18114
18115,paper,1632391,18115
18116,paper,1632392,18116
18117,paper,1632395,18117
18118,paper,1632396,18118
18119,paper,1632398,18119
18120,paper,1632399,18120
18121,paper,1633286,18121
18122,paper,1633295,18122
18123,paper,1633297,18123
18124,paper,1633302,18124
18125,paper,1633306,18125
18126,paper,1633307,18126
18127,paper,1633317,18127
18128,paper,1633318,18128
18129,paper,1633320,18129
18130,paper,1633321,18130
18131,paper,1633323,18131
18132,paper,1633327,18132
18133,paper,1633332,18133
18134,paper,1633336,18134
18135,paper,1633337,18135
18136,paper,1633367,18136
18137,paper,1633670,18137
18138,paper,1635719,18138
18139,paper,1635723,18139
18140,paper,1635726,18140
18141,paper,1635727,18141
18142,paper,1635732,18142
18143,paper,1635733,18143
18144,paper,1635735,18144
18145,paper,1635736,18145
18146,paper,1635737,18146
18147,paper,1635740,18147
18148,paper,1635741,18148
18149,paper,1635747,18149
18150,paper,1635748,18150
18151,paper,1635750,18151
18152,paper,1635756,18152
18153,paper,1635758,18153
18154,paper,1635759,18154
18155,paper,1635761,18155
18156,paper,1635765,18156
18157,paper,1635769,18157
18158,paper,1635772,18158
18159,paper,1635773,18159
18160,paper,1635775,18160
18161,paper,1635780,18161
18162,paper,1635781,18162
18163,paper,1635784,18163
18164,paper,1635786,18164
18165,paper,1635787,18165
18166,paper,1635789,18166
18167,paper,1635793,18167
18168,paper,1635795,18168
18169,paper,1635799,18169
18170,paper,1635800,18170
18171,paper,1635801,18171
18172,paper,1635803,18172
18173,paper,1635807,18173
18174,paper,1635808,18174
18175,paper,1635810,18175
18176,paper,1635811,18176
18177,paper,1635814,18177
18178,paper,1635820,18178
18179,paper,1635822,18179
18180,paper,1635824,18180
18181,paper,1635825,18181
18182,paper,1635826,18182
18183,paper,1635832,18183
18184,paper,1635839,18184
18185,paper,1635842,18185
18186,paper,1635843,18186
18187,paper,1635847,18187
18188,paper,1635849,18188
18189,paper,1635851,18189
18190,paper,1635852,18190
18191,paper,1635857,18191
18192,paper,1635860,18192
18193,paper,1635862,18193
18194,paper,1635866,18194
18195,paper,1635871,18195
18196,paper,1635875,18196
18197,paper,1635877,18197
18198,paper,1635879,18198
18199,paper,1635880,18199
18200,paper,1635881,18200
18201,paper,1635882,18201
18202,paper,1635883,18202
18203,paper,1635890,18203
18204,paper,1635891,18204
18205,paper,1635893,18205
18206,paper,1635895,18206
18207,paper,1635896,18207
18208,paper,1635899,18208
18209,paper,1635906,18209
18210,paper,1635907,18210
18211,paper,1635908,18211
18212,paper,1635909,18212
18213,paper,1635912,18213
18214,paper,1635913,18214
18215,paper,1635915,18215
18216,paper,1635916,18216
18217,paper,1635919,18217
18218,paper,1635922,18218
18219,paper,1636859,18219
18220,paper,1636860,18220
18221,paper,1636862,18221
18222,paper,1636863,18222
18223,paper,1638409,18223
18224,paper,1639946,18224
18225,paper,1639950,18225
18226,paper,1641373,18226
18227,paper,1641464,18227
18228,paper,1641466,18228
18229,paper,1641467,18229
18230,paper,1642323,18230
18231,paper,1646416,18231
18232,paper,1646418,18232
18233,paper,1646587,18233
18234,paper,1646791,18234
18235,paper,1646792,18235
18236,paper,1646795,18236
18237,paper,1646796,18237
18238,paper,1646830,18238
18239,paper,1646833,18239
18240,paper,1646834,18240
18241,paper,1646835,18241
18242,paper,1646841,18242
18243,paper,1646844,18243
18244,paper,1646846,18244
18245,paper,1646850,18245
18246,paper,1646851,18246
18247,paper,1646863,18247
18248,paper,1647344,18248
18249,paper,1652137,18249
18250,paper,1652413,18250
18251,paper,1652414,18251
18252,paper,1652416,18252
18253,paper,1654438,18253
18254,paper,1654439,18254
18255,paper,1654441,18255
18256,paper,1654442,18256
18257,paper,1654443,18257
18258,paper,1654444,18258
18259,paper,1658671,18259
18260,paper,1658684,18260
18261,paper,1658691,18261
18262,paper,1658693,18262
18263,paper,1660472,18263
18264,paper,1660482,18264
18265,paper,1660483,18265
18266,paper,1661682,18266
18267,paper,1662929,18267
18268,paper,1663470,18268
18269,paper,1664000,18269
18270,paper,1664002,18270
18271,paper,1664006,18271
18272,paper,1664015,18272
18273,paper,1664022,18273
18274,paper,1664026,18274
18275,paper,1664048,18275
18276,paper,1667564,18276
18277,paper,1667565,18277
18278,paper,1667573,18278
18279,paper,1667574,18279
18280,paper,1667575,18280
18281,paper,1667579,18281
18282,paper,1667585,18282
18283,paper,1667589,18283
18284,paper,1667597,18284
18285,paper,1667598,18285
18286,paper,1667599,18286
18287,paper,1667601,18287
18288,paper,1667607,18288
18289,paper,1667610,18289
18290,paper,1667620,18290
18291,paper,1667621,18291
18292,paper,1667625,18292
18293,paper,1667635,18293
18294,paper,1667636,18294
18295,paper,1667638,18295
18296,paper,1667639,18296
18297,paper,1667640,18297
18298,paper,1667642,18298
18299,paper,1667644,18299
18300,paper,1667648,18300
18301,paper,1667649,18301
18302,paper,1667650,18302
18303,paper,1667655,18303
18304,paper,1667657,18304
18305,paper,1667659,18305
18306,paper,1667671,18306
18307,paper,1667672,18307
18308,paper,1667674,18308
18309,paper,1667684,18309
18310,paper,1667685,18310
18311,paper,1667689,18311
18312,paper,1667692,18312
18313,paper,1667694,18313
18314,paper,1667695,18314
18315,paper,1667698,18315
18316,paper,1667699,18316
18317,paper,1667702,18317
18318,paper,1667703,18318
18319,paper,1667706,18319
18320,paper,1667707,18320
18321,paper,1667722,18321
18322,paper,1667724,18322
18323,paper,1667725,18323
18324,paper,1667732,18324
18325,paper,1667735,18325
18326,paper,1667736,18326
18327,paper,1667742,18327
18328,paper,1667745,18328
18329,paper,1667747,18329
18330,paper,1667749,18330
18331,paper,1667751,18331
18332,paper,1667752,18332
18333,paper,1667758,18333
18334,paper,1667759,18334
18335,paper,1667762,18335
18336,paper,1667763,18336
18337,paper,1667766,18337
18338,paper,1667768,18338
18339,paper,1667775,18339
18340,paper,1667778,18340
18341,paper,1667779,18341
18342,paper,1667789,18342
18343,paper,1667791,18343
18344,paper,1667795,18344
18345,paper,1667797,18345
18346,paper,1667800,18346
18347,paper,1669972,18347
18348,paper,1669973,18348
18349,paper,1669980,18349
18350,paper,1669981,18350
18351,paper,1669998,18351
18352,paper,1670000,18352
18353,paper,1670029,18353
18354,paper,1670034,18354
18355,paper,1670055,18355
18356,paper,1670106,18356
18357,paper,1670109,18357
18358,paper,1670133,18358
18359,paper,1670137,18359
18360,paper,1670149,18360
18361,paper,1670155,18361
18362,paper,1670167,18362
18363,paper,1670169,18363
18364,paper,1670183,18364
18365,paper,1670185,18365
18366,paper,1670196,18366
18367,paper,1670201,18367
18368,paper,1670219,18368
18369,paper,1670224,18369
18370,paper,1670250,18370
18371,paper,1670263,18371
18372,paper,1670264,18372
18373,paper,1670270,18373
18374,paper,1670284,18374
18375,paper,1670290,18375
18376,paper,1670322,18376
18377,paper,1670402,18377
18378,paper,1670462,18378
18379,paper,1670498,18379
18380,paper,1671547,18380
18381,paper,1671552,18381
18382,paper,1671554,18382
18383,paper,1671555,18383
18384,paper,1671801,18384
18385,paper,1671816,18385
18386,paper,1671821,18386
18387,paper,1671830,18387
18388,paper,1671838,18388
18389,paper,1672487,18389
18390,paper,1672594,18390
18391,paper,1672597,18391
18392,paper,1672603,18392
18393,paper,1672605,18393
18394,paper,1672606,18394
18395,paper,1672607,18395
18396,paper,1672608,18396
18397,paper,1672609,18397
18398,paper,1672610,18398
18399,paper,1672618,18399
18400,paper,1672620,18400
18401,paper,1688894,18401
18402,paper,1688897,18402
18403,paper,1688899,18403
18404,paper,1688900,18404
18405,paper,1688901,18405
18406,paper,1688902,18406
18407,paper,1688905,18407
18408,paper,1688906,18408
18409,paper,1688907,18409
18410,paper,1688908,18410
18411,paper,1688909,18411
18412,paper,1688911,18412
18413,paper,1688914,18413
18414,paper,1688915,18414
18415,paper,1688916,18415
18416,paper,1688917,18416
18417,paper,1688919,18417
18418,paper,1688920,18418
18419,paper,1688921,18419
18420,paper,1688925,18420
18421,paper,1688926,18421
18422,paper,1688927,18422
18423,paper,1688929,18423
18424,paper,1688930,18424
18425,paper,1688931,18425
18426,paper,1688932,18426
18427,paper,1688934,18427
18428,paper,1688938,18428
18429,paper,1688941,18429
18430,paper,1688942,18430
18431,paper,1688943,18431
18432,paper,1688947,18432
18433,paper,1688952,18433
18434,paper,1688955,18434
18435,paper,1688956,18435
18436,paper,1688960,18436
18437,paper,1688961,18437
18438,paper,1688967,18438
18439,paper,1688969,18439
18440,paper,1688970,18440
18441,paper,1688972,18441
18442,paper,1688974,18442
18443,paper,1688975,18443
18444,paper,1688976,18444
18445,paper,1688977,18445
18446,paper,1688978,18446
18447,paper,1688979,18447
18448,paper,1688981,18448
18449,paper,1688982,18449
18450,paper,1688983,18450
18451,paper,1688984,18451
18452,paper,1688985,18452
18453,paper,1688986,18453
18454,paper,1688989,18454
18455,paper,1688990,18455
18456,paper,1688991,18456
18457,paper,1688992,18457
18458,paper,1688993,18458
18459,paper,1688996,18459
18460,paper,1688997,18460
18461,paper,1688998,18461
18462,paper,1688999,18462
18463,paper,1689000,18463
18464,paper,1689002,18464
18465,paper,1689004,18465
18466,paper,1689005,18466
18467,paper,1689006,18467
18468,paper,1689007,18468
18469,paper,1689010,18469
18470,paper,1689011,18470
18471,paper,1689012,18471
18472,paper,1689016,18472
18473,paper,1689017,18473
18474,paper,1689018,18474
18475,paper,1689019,18475
18476,paper,1689022,18476
18477,paper,1689023,18477
18478,paper,1689024,18478
18479,paper,1689025,18479
18480,paper,1689026,18480
18481,paper,1689027,18481
18482,paper,1689028,18482
18483,paper,1689029,18483
18484,paper,1689030,18484
18485,paper,1689031,18485
18486,paper,1689032,18486
18487,paper,1689034,18487
18488,paper,1689035,18488
18489,paper,1689036,18489
18490,paper,1689038,18490
18491,paper,1689039,18491
18492,paper,1689040,18492
18493,paper,1689041,18493
18494,paper,1689042,18494
18495,paper,1689043,18495
18496,paper,1689044,18496
18497,paper,1689049,18497
18498,paper,1689050,18498
18499,paper,1689052,18499
18500,paper,1689054,18500
18501,paper,1689056,18501
18502,paper,1689058,18502
18503,paper,1689060,18503
18504,paper,1689062,18504
18505,paper,1689064,18505
18506,paper,1689065,18506
18507,paper,1689066,18507
18508,paper,1689067,18508
18509,paper,1689068,18509
18510,paper,1689069,18510
18511,paper,1689070,18511
18512,paper,1689072,18512
18513,paper,1689073,18513
18514,paper,1689074,18514
18515,paper,1689075,18515
18516,paper,1689076,18516
18517,paper,1689077,18517
18518,paper,1689078,18518
18519,paper,1689082,18519
18520,paper,1689083,18520
18521,paper,1689085,18521
18522,paper,1689088,18522
18523,paper,1689089,18523
18524,paper,1689092,18524
18525,paper,1689093,18525
18526,paper,1689095,18526
18527,paper,1689097,18527
18528,paper,1689099,18528
18529,paper,1689103,18529
18530,paper,1689105,18530
18531,paper,1689106,18531
18532,paper,1689107,18532
18533,paper,1689111,18533
18534,paper,1689113,18534
18535,paper,1689114,18535
18536,paper,1689116,18536
18537,paper,1689117,18537
18538,paper,1689118,18538
18539,paper,1689119,18539
18540,paper,1689120,18540
18541,paper,1689121,18541
18542,paper,1689122,18542
18543,paper,1689124,18543
18544,paper,1689126,18544
18545,paper,1689127,18545
18546,paper,1689134,18546
18547,paper,1689136,18547
18548,paper,1689137,18548
18549,paper,1689139,18549
18550,paper,1689142,18550
18551,paper,1689144,18551
18552,paper,1690862,18552
18553,paper,1692884,18553
18554,paper,1692887,18554
18555,paper,1694344,18555
18556,paper,1694349,18556
18557,paper,1694431,18557
18558,paper,1694440,18558
18559,paper,1694450,18559
18560,paper,1694453,18560
18561,paper,1694457,18561
18562,paper,1694459,18562
18563,paper,1694465,18563
18564,paper,1694494,18564
18565,paper,1696021,18565
18566,paper,1696027,18566
18567,paper,1696029,18567
18568,paper,1696031,18568
18569,paper,1696037,18569
18570,paper,1696042,18570
18571,paper,1696046,18571
18572,paper,1696048,18572
18573,paper,1696051,18573
18574,paper,1696056,18574
18575,paper,1696057,18575
18576,paper,1696064,18576
18577,paper,1696069,18577
18578,paper,1696072,18578
18579,paper,1696074,18579
18580,paper,1696076,18580
18581,paper,1696077,18581
18582,paper,1696087,18582
18583,paper,1696088,18583
18584,paper,1696094,18584
18585,paper,1696099,18585
18586,paper,1696111,18586
18587,paper,1696115,18587
18588,paper,1696116,18588
18589,paper,1696117,18589
18590,paper,1696124,18590
18591,paper,1696125,18591
18592,paper,1696127,18592
18593,paper,1696130,18593
18594,paper,1696134,18594
18595,paper,1696139,18595
18596,paper,1696142,18596
18597,paper,1696145,18597
18598,paper,1696148,18598
18599,paper,1696155,18599
18600,paper,1696157,18600
18601,paper,1696186,18601
18602,paper,1696188,18602
18603,paper,1696191,18603
18604,paper,1696193,18604
18605,paper,1696197,18605
18606,paper,1696198,18606
18607,paper,1696199,18607
18608,paper,1696201,18608
18609,paper,1696203,18609
18610,paper,1696211,18610
18611,paper,1696213,18611
18612,paper,1696218,18612
18613,paper,1696223,18613
18614,paper,1696225,18614
18615,paper,1696230,18615
18616,paper,1696236,18616
18617,paper,1696240,18617
18618,paper,1696243,18618
18619,paper,1696495,18619
18620,paper,1696498,18620
18621,paper,1696500,18621
18622,paper,1696501,18622
18623,paper,1696505,18623
18624,paper,1696507,18624
18625,paper,1696508,18625
18626,paper,1696510,18626
18627,paper,1696512,18627
18628,paper,1696513,18628
18629,paper,1696514,18629
18630,paper,1696515,18630
18631,paper,1696516,18631
18632,paper,1696517,18632
18633,paper,1696518,18633
18634,paper,1696522,18634
18635,paper,1696524,18635
18636,paper,1696526,18636
18637,paper,1696527,18637
18638,paper,1696528,18638
18639,paper,1696529,18639
18640,paper,1696530,18640
18641,paper,1696535,18641
18642,paper,1696536,18642
18643,paper,1696537,18643
18644,paper,1696541,18644
18645,paper,1696543,18645
18646,paper,1696544,18646
18647,paper,1696545,18647
18648,paper,1696547,18648
18649,paper,1696548,18649
18650,paper,1696552,18650
18651,paper,1696553,18651
18652,paper,1696554,18652
18653,paper,1696555,18653
18654,paper,1696558,18654
18655,paper,1696560,18655
18656,paper,1696561,18656
18657,paper,1696562,18657
18658,paper,1696564,18658
18659,paper,1696566,18659
18660,paper,1696567,18660
18661,paper,1696568,18661
18662,paper,1696569,18662
18663,paper,1696570,18663
18664,paper,1696580,18664
18665,paper,1696581,18665
18666,paper,1696582,18666
18667,paper,1696583,18667
18668,paper,1696584,18668
18669,paper,1696586,18669
18670,paper,1696588,18670
18671,paper,1696589,18671
18672,paper,1696591,18672
18673,paper,1696592,18673
18674,paper,1696594,18674
18675,paper,1696597,18675
18676,paper,1696599,18676
18677,paper,1696600,18677
18678,paper,1696602,18678
18679,paper,1696604,18679
18680,paper,1696605,18680
18681,paper,1696607,18681
18682,paper,1696610,18682
18683,paper,1696611,18683
18684,paper,1696612,18684
18685,paper,1696614,18685
18686,paper,1696618,18686
18687,paper,1696619,18687
18688,paper,1696621,18688
18689,paper,1696624,18689
18690,paper,1696626,18690
18691,paper,1696630,18691
18692,paper,1696631,18692
18693,paper,1696632,18693
18694,paper,1696633,18694
18695,paper,1696635,18695
18696,paper,1696637,18696
18697,paper,1696639,18697
18698,paper,1696640,18698
18699,paper,1696642,18699
18700,paper,1696649,18700
18701,paper,1696650,18701
18702,paper,1696652,18702
18703,paper,1696654,18703
18704,paper,1696656,18704
18705,paper,1696657,18705
18706,paper,1696658,18706
18707,paper,1696661,18707
18708,paper,1696662,18708
18709,paper,1696663,18709
18710,paper,1696664,18710
18711,paper,1696666,18711
18712,paper,1696667,18712
18713,paper,1696668,18713
18714,paper,1696669,18714
18715,paper,1696670,18715
18716,paper,1696673,18716
